time collected,id,sponsored,username,time,likes,comments,description
11-02-24 18:31:50,/p/DBymqIyJyCK/,not sponsored,lark_design_house,2024-10-31T13:32:34.000Z,21,no comments,Had so much fun this past week at High Point!🤗
11-02-24 18:31:53,/p/DBwze-xOQ5Q/,not sponsored,designhousestockholm,2024-10-30T20:59:31.000Z,no likes,no comments,Aria Table by Dögg Gudmundsdottir.
11-02-24 18:31:58,Sponsored,thredup,no time,no likes,no comments,"Now $24.74, Was $44.99 BCBGMAXAZRIA Casual Dress",
11-02-24 18:32:17,/p/DB1k9__o7L4/,not sponsored,patticakewagner,2024-11-01T17:28:52.000Z,153,no comments,"Real question, Pepsi or Coca Cola to go with your hotdog?"
11-02-24 18:32:17,/p/DBwo-YQxYJN/,not sponsored,lifestylem_interiordesign,2024-10-30T19:27:41.000Z,"1,608",23,Black accents in interiors design are all about adding depth and sophistication. From sleek fixtures to statement
11-02-24 18:32:24,/p/DB0dDRdsb3D/,not sponsored,interiorplusdesign,2024-11-01T07:00:27.000Z,579,no comments,Квартира площадью 160 кв. метров расположена на восьмом этаже ЖК Bauman House на берегу реки Яузы. Дизайнер Екатерина
11-02-24 18:32:31,/p/DAjfvkosn-L/liked_by/,Sponsored,verizon,no time,650,12,Ahorra en el iPhone 14 Plus. Amarillo maravilloso.
11-02-24 18:32:39,/p/DBxarFVtnOY/,not sponsored,inspire_me_home_decor,2024-10-31T02:41:57.000Z,"2,366",17,Details designed to bring your kitchen to life✨ Find our kitchen and home essentials today only at inspiremehomedecor
11-02-24 18:32:46,/p/DB1WDyVPPTx/,not sponsored,designmanifest,2024-11-01T15:18:36.000Z,318,40,Congratulations are in order for our Kristy!
11-02-24 18:32:50,/p/DBz-Ck_ocRd/,not sponsored,interior.desiign,2024-11-01T02:29:28.000Z,779,7,@reverse_archiitecture 
11-02-24 18:32:56,Sponsored,usestyle.ai,no time,"561,561",217,Get More Leads Using AI,
11-02-24 18:33:02,/p/DBy2LWyuxRP/,not sponsored,homeanddesigndc,2024-10-31T16:01:34.000Z,26,no comments,A Spanish Revival-style pool house is a charming at-home retreat in Kalorama.⁠
11-02-24 18:33:09,/p/DB0ENGZO0ih/,not sponsored,houseofhuck,2024-11-01T03:23:20.000Z,77,6,A series : shoes.
11-02-24 18:33:15,/p/DB3dUa6vSX1/,not sponsored,interiorplusdesign,2024-11-02T11:00:31.000Z,831,7,"Студия Yellowdot (@studioyellowdot) использовала яичную скорлупу в качестве рассеивателя для подвесного светильника,"
11-02-24 18:33:22,/p/DBy88Y9B4zP/,not sponsored,mohd_homedesign,2024-10-31T17:00:39.000Z,48,no comments,"Embrace the allure of the dark side this Halloween. These bold, sculptural pieces bring an air of mystery and"
11-02-24 18:33:26,/p/DBxq6kyRU1s/,not sponsored,apdesignhouse,2024-10-31T05:03:52.000Z,71,no comments,"Trahlee rd, Bellevue Hill / new build WIP "
11-02-24 18:33:40,/p/C3EDIUKNUnL/liked_by/,Sponsored,lendgomortgage,no time,263,15,Massachusetts homeowners can borrow cash without affecting their current mortgage with this genius program.
11-02-24 18:33:40,/p/DB1RQ8SsRxv/,not sponsored,interior.desiign,2024-11-01T14:36:42.000Z,515,2,• @reverse_archiitecture 
11-02-24 18:33:45,/p/DBy9MZyv9X5/,not sponsored,mainehomedesign,2024-10-31T17:02:50.000Z,37,no comments,The Ogunquit Museum of American Art (@ogunquitmuseum) presents the often-overlooked early works of Lee Krasner and her
11-02-24 18:33:52,/p/DB3kIeQp-Pd/,not sponsored,heatherscotthome,2024-11-02T12:00:00.000Z,no likes,no comments,"Kick back, relax, and let the design do the talking! 🧡 "
11-02-24 18:33:59,/p/DBRL72wRpAP/,not sponsored,interiorplusdesign,2024-10-18T14:17:28.000Z,889,3,Дизайнер Оксана Мирошниченко оформила интерьер квартиры площадью 156 кв. метров в московском ЖК «Садовые кварталы»
11-02-24 18:34:05,/p/DB1AA_zvM5h/,not sponsored,pulpdesigns,2024-11-01T12:05:00.000Z,146,15,We love our clients that we work with over time on new projects and new layers… this Dining Room is still developing
11-02-24 18:34:10,Sponsored,thriftvintagefashion,no time,"19,752",6,Ready to scale your resale business? Get direct access to popular thrifting categories in 50 and 100 pound bales. Stay,
11-02-24 18:34:14,/p/DB4VUVhJp7o/,not sponsored,ninashomedesign,2024-11-02T19:09:50.000Z,no likes,no comments,"Pleased to be featured in Homes and Gardens Magazine, highlighting Drew Barrymore’s kitchen storage, which shows that"
11-02-24 18:34:18,/p/DBevhY9uDSt/,not sponsored,interior.desiign,2024-10-23T20:38:33.000Z,642,no comments,#render_minimalism #visualization #minimalism #minimal #architecture_hunter #cg #cgi #design #archdaily #render
11-02-24 18:34:24,/p/DB1bENvMjy7/,not sponsored,interiordesignmag,2024-11-01T16:02:23.000Z,606,4,✨@3form Project Feature: Altura Bayshore Lobby Design ✨ ⁠
11-02-24 18:34:28,/p/DBx_9c5imKM/,not sponsored,quadro_room,2024-10-31T08:07:46.000Z,407,8,Давно не было нас в ленте) Пора это исправлять😄
11-02-24 18:34:28,/p/DB36uIjqzbC/,not sponsored,interiorplusdesign,2024-11-02T15:17:26.000Z,173,no comments,"Квартира, где можно остановиться на несколько дней, должна быть не менее комфортной, чем основное жилье, а создать"
11-02-24 18:34:32,/p/DBzCvBXMioq/liked_by/,Sponsored,pchofficial,no time,128,3,"Win A $1,000,000 Prize! 💸"
11-02-24 18:34:35,/p/DBwjcshJya3/,not sponsored,moorehousedesign,2024-10-30T18:39:23.000Z,110,no comments,"We’re on a quest for the perfect basket for our Basket House Project, so obviously we had to visit the Nantucket"
11-02-24 18:34:39,/p/DB105O6pASk/,not sponsored,ninashomedesign,2024-11-01T19:48:02.000Z,no likes,no comments,"Pleased to be featured in Homes and Gardens Magazine discussing Kyle Richards’ timeless gray marble bathroom, which"
11-02-24 18:34:44,/p/DBaMVfqogaI/,not sponsored,interior.desiign,2024-10-22T02:14:08.000Z,403,6,"Designed by @LuisFernando.Arch, ally made in the middle of the vegetation, nature is its tranquility and calmness"
11-02-24 18:35:03,/p/DBzAsK6M-H_/,not sponsored,interiordesignmag,2024-10-31T17:33:25.000Z,697,4,"Step into the shadows of this moody masterpiece in Wuhan, where noir-inspired design and brutalist forms create a"
11-02-24 18:35:03,/p/DB1oCXUyDU-/,not sponsored,theshopbydesignshop,2024-11-01T17:55:41.000Z,40,no comments,"Saturday Sales!!! 📣 To celebrate our Holiday Launch Sip & Shop aaaannndd the start of hosting season, we have lots of"
11-02-24 18:35:08,Sponsored,opusclip,no time,"2,059,787",166,Try the #1 most popular podcast clipping tool powered by killer AI features:,
11-02-24 18:35:12,/p/DB1V42AxaYc/,not sponsored,interiorplusdesign,2024-11-01T15:17:06.000Z,328,4,"Принято думать, что в доме коллекционера арт главенствует, а интерьер выступает лишь фоном. Но проект Кирилла Истомина"
11-02-24 18:35:15,/p/DB35VyaNgQi/,not sponsored,homesmerizing,2024-11-02T15:06:01.000Z,263,no comments,Cozy paradise by @rowenhomes 
11-02-24 18:35:20,/p/DB0vP7BuDYw/,not sponsored,ninashomedesign,2024-11-01T09:39:28.000Z,no likes,no comments,"Pleased to be featured in Real Homes Magazine, highlighting one of 2024’s hottest design trends—using decor items like"
11-02-24 18:35:27,/p/DB2WRqiSaii/,not sponsored,mymodern.interior,2024-11-02T00:39:44.000Z,"1,057",19,@AngelaWellsInteriorDesign brings elegance to life with the “She Wears Brunello Cucinelli” project—a perfect harmony of
11-02-24 18:35:31,/p/DB14AiMvxWM/,not sponsored,interiordesignmag,2024-11-01T20:15:17.000Z,357,2,Discover a slice of the Amalfi Coast at Il Totano! 🌞 Chef Harold Dieterle’s Sicilian flavors meet Sasha Bikoff’s bold
11-02-24 18:35:37,Sponsored,andrea.fanfani,no time,2,no comments,"Download the catalogue and discover our new collection TORNABUONI ATELIER®, a selection of top-end, luxury furniture",
11-02-24 18:35:44,/p/DBwl5fqSFqB/,not sponsored,theshopbydesignshop,2024-10-30T19:00:48.000Z,77,no comments,This Saturday!!! November 2nd 11am—5pm  Sip & Shop our Holiday Collection 🎄🧸🍸🧦🎀🪑🎅🏼 Otherwise known as DSI’s biggest &
11-02-24 18:35:50,/p/DBx4QXwp1Af/,not sponsored,interiorplusdesign,2024-10-31T07:00:27.000Z,"2,181",15,"«Освежить интерьер» — наверное, самое неблагодарное занятие для дизайнеров, — улыбается Илона Меньшакова"
11-02-24 18:35:53,/p/DBq1DBBNAk0/,not sponsored,homesmerizing,2024-10-28T13:20:01.000Z,505,7,Dreamy neutrals in the beautiful home of @na6pietrze 
11-02-24 18:36:00,/p/DB2oTbxJN4X/,not sponsored,interiordesignerella,2024-11-02T03:19:10.000Z,"2,293","2,714",Comment “WARM” to shop! Amazon heated puffer coat RESTOCKED!!!😍🥰 Follow me @interiordesignerella for links as Meta is
11-02-24 18:36:05,/p/DBrz-DxJ0Rm/,not sponsored,jyoungdesignhouse,2024-10-28T22:28:40.000Z,"3,117",213,Autumn Nights at Sycamore House 🖤
11-02-24 18:36:12,Sponsored,otfsudbury,no time,no likes,no comments,Don't wait for the resolution rush. Say yes to a stronger healthier you! 💪 Claim your spot for next month free* when,
11-02-24 18:36:18,/p/DByvvnSNKnq/,not sponsored,interiordesignmag,2024-10-31T15:05:21.000Z,820,10,"Set within the expansive landscape of Roosevelt Ranch, the X Collection by Summit Furniture offers bold, modern comfort"
11-02-24 18:36:30,/p/DB2D_dOTNVP/,not sponsored,theshopbydesignshop,2024-11-01T21:59:57.000Z,22,no comments,‘Twas the night before The Shop’s Holiday Launch Sip & Shop! 🎄 Join us as we unveil our 2024 Holiday Collection
11-02-24 18:36:30,/p/DByTvl0hp5D/,not sponsored,interiorplusdesign,2024-10-31T11:00:38.000Z,133,5,"Корейский дизайнер Дунгун Сон (@atelier_sohn) разработал серию мебели Fishbox, взяв за основу деревянные ящики для рыбы."
11-02-24 18:36:36,/p/DB4iW_GTWS4/,not sponsored,mymodern.interior,2024-11-02T21:03:48.000Z,481,4,@AmandaLavender_RE presents a Dutch Colonial masterpiece where historic charm meets modern luxury 🌟. Meticulously
11-02-24 18:36:43,/p/DB16TAUJ1gP/,not sponsored,donghia_inc,2024-11-01T20:35:15.000Z,6,no comments,"Sleek and sophisticated, these stools in Tilt Velvet add effortless allure. "
11-02-24 18:36:47,Sponsored,lhanelfit,no time,"11,375,382","1,853",Your snatched waist is waiting for you 💜,
11-02-24 18:36:51,/p/DBwtm1VIKvf/,not sponsored,mariesolimanberglund,2024-10-30T20:08:09.000Z,488,160,"‘Fit for a king’, ‘live like a king’ 👑"
11-02-24 18:36:57,/p/DB04iIjMHaw/,not sponsored,interiorplusdesign,2024-11-01T11:00:36.000Z,112,no comments,"Бренд ковров Tai Ping (@taipingcarpets) представил на Лондонском фестивале дизайна коллекцию Biophilic, которая"
11-02-24 18:37:02,/p/DBVcnZOvlXF/,not sponsored,interiorplusdesign,2024-10-20T06:00:11.000Z,"1,140",6,Студия Line Design (@linedesign_studio) создала интерьер современной остерии Tutto в Калининграде. Любовь к Италии стала
11-02-24 18:37:07,/p/DByf7hCSaqr/,not sponsored,mymodern.interior,2024-10-31T12:47:07.000Z,495,13,@Sally_Rhys_Jones transforms luxury living in Vaucluse 🌊✨ Dive into sophisticated design and elegance where every
11-02-24 18:37:38,/p/DB12QfdTa51/,not sponsored,mymodern.interior,2024-11-01T19:59:57.000Z,523,15,"@ChrisAdamJonesHomes presents a grand retreat in North Central Phoenix! 🌴 Step into this fully furnished mansion, where "
11-02-24 18:37:38,Sponsored,pearldiverhq,no time,"108,937",36,"See the actual people visiting your website using data you can trust, then 10x your leads in just ten minutes from your",
11-02-24 18:37:41,/p/DBzdmA_z6rS/,not sponsored,mymodern.interior,2024-10-31T21:45:57.000Z,611,19,@NicoleVanParys invites you to discover an extraordinary Hampton-style estate nestled in Sherwood Country Club 🌿
11-02-24 18:37:46,/p/DB1lU3aSf9e/,not sponsored,mymodern.interior,2024-11-01T17:32:00.000Z,476,16,@MiamiBrokersGroup presents a fully transformed modern masterpiece set on a builder’s acre! This immaculate home boasts
11-02-24 18:37:51,/p/DBy8BvuSEyp/,not sponsored,mymodern.interior,2024-10-31T16:52:39.000Z,14,no comments,@TheKatieWells invites you to experience elevated living at this rare 34th-floor pied-à-terre in The Ritz-Carlton
11-02-24 18:37:56,/p/DBQnVSaS4KV/,not sponsored,mymodern.interior,2024-10-18T08:57:38.000Z,"1,295",29,Charlie Puth is selling his midcentury modern home in Beverly Hills to Million Dollar Listing star Josh Flagg
11-02-24 18:38:00,/p/DBtflI9P4Lj/liked_by/,Sponsored,googletrends,no time,123,4,no excuses for not having any ideas
11-02-24 18:38:06,/p/DByu2EMMCc3/,not sponsored,inspiringproperties,2024-10-31T14:57:27.000Z,818,15,"Malibu’s latest architectural marvel, Aviator, is now on the market for $9.2M. Designed by artist and designer Amit"
11-02-24 18:38:18,/p/DB1gsLhIltQ/,not sponsored,mob,2024-11-01T17:00:18.000Z,"75,374",224,We have 100s of 15 minutes meals over on mob.co.uk 
11-02-24 18:38:39,/p/DBjP8rsui2v/,not sponsored,yum__yum__kitchen,2024-10-25T14:39:11.000Z,"50,312",617,BBQ Brisket Smashed Potato! Loaded with BBQ flavor & smashed to perfection 🥔🔥
11-02-24 18:38:39,/p/DBwhOvJo27T/,not sponsored,reggieyembra,2024-10-30T18:28:11.000Z,"1,189,700",986,WHICH TOUCH WAS BETTER!? 🤩🔥
11-02-24 18:38:43,/p/C_wYJLSpLNi/,not sponsored,fabian_salazarcpt,2024-09-11T00:07:28.000Z,"1,929,134","1,210",💭💭💭Two is better than one (sometimes). I don’t know why I have to write this but I feel like I do. This video is meant
11-02-24 18:38:55,Sponsored,mcdonalds,no time,"38,251",5,la Chicken Big Mac… no es que no sea una Big Mac. pruébala ahora,
11-02-24 18:39:02,/p/DB1PnqVJu1m/,not sponsored,decor.snippets,2024-11-01T14:22:37.000Z,"18,038",884,😩
11-02-24 18:39:05,/p/DBfLUx1xwCa/,not sponsored,artneversleeps,2024-10-24T00:41:30.000Z,"870,501","1,423","These dogs were spotted getting their picture taken mid-walk, and the point-of-view photo doesn’t disappoint."
11-02-24 18:39:10,/p/DBzQTXsuqXi/,not sponsored,cleaningwithida,2024-10-31T19:52:00.000Z,70,no comments,The last one is craaazy good for pet hair 🤯😍 all of these tools are linked in my bio 🫶🏼1.
11-02-24 18:39:15,/p/DB03IrWIbuD/,not sponsored,laylarobinsondesign,2024-11-01T11:06:24.000Z,"3,829",66,Fiery colours came out of the cupboard for this everlasting flower panel 🧡 (The time of year may have been a slight
11-02-24 18:39:15,/p/DBtjk0Jsa4M/comments/,Sponsored,wendys,no time,"4,391",2,"Ajá, no estás soñando. El Wendy’s Krabby Patty Kollab Meal llegó a Wendy’s. ¿Están listos? @Nickelodeon @Paramount+"
11-02-24 18:39:21,/p/DA5_Y2YoYCC/,not sponsored,renataamago,2024-10-09T14:05:41.000Z,"30,101",69,My fav pizza sandwich 🍋
11-02-24 18:39:28,/p/C_BIV1PvRt9/,not sponsored,quaintandsimple,2024-08-23T15:35:47.000Z,"470,585","1,648",This is one of my favorite elements of our kitchen. It lets so much light in and tons of fresh air. Fall and spring are
11-02-24 18:39:35,/p/C_X9YHQpCCi/,not sponsored,thehillarystyle,2024-09-01T12:22:49.000Z,"59,385","15,690",On SALE NOW. Comment SHOP for links or head to the link in my BIO https://shop.thehillarystyle.com/amzn/ANYWHEREBedREEL⁣
11-02-24 18:39:42,/p/C_x-muroesM/,not sponsored,mob,2024-09-11T14:57:28.000Z,"147,463",760,We can now officially announce that soup szn has begun. 
11-02-24 18:39:47,/p/C_gw2jJg8zZ/liked_by/,Sponsored,no username,no time,"7,276",930,Accurate IQ Testing
11-02-24 18:39:51,/p/C_eqJ55tC8a/,not sponsored,factsdailyy,2024-09-04T02:50:08.000Z,"1,186,106","5,359",When moms leave the babies with dads 😂
11-02-24 18:39:58,/p/DATx1KwCTP3/,not sponsored,zanzibarterminus,2024-09-24T17:56:22.000Z,"301,710","1,398",Tanzania is hands down one of my favourite countries on the planet 🌍
11-02-24 18:40:02,/p/DAg0smbotGA/,not sponsored,toptips_bycarol,2024-09-29T19:31:18.000Z,"433,893","5,102","🧳 Seriously, why didn’t I think of this before?"
11-02-24 18:40:06,/p/C_g-DgWNf-s/,not sponsored,the_portable_monitor,2024-09-05T00:21:30.000Z,"488,281","19,500","Finally got it 🤯🥺, time for a better wfh setup"
11-02-24 18:40:10,Sponsored,burgerking,no time,"655,302",187,root beer who? 😍🥤🍨 drop your DIY menu combo 👇 @drpepper,
11-02-24 18:40:14,/p/DBKTmcyPezQ/,not sponsored,tariqspopcornremoval_,2024-10-15T22:10:22.000Z,"160,543","3,015",Removing Popcorn Ceilings! #renovation #construction #painting #toronto #realestate
11-02-24 18:40:14,/p/DBpJeC0JDdV/,not sponsored,dee.cue,2024-10-27T21:40:57.000Z,"1,016,684","2,749",Little Stella Bella had the time of her life yesterday in our water bottle pit. She wore herself out and was snoring in
11-02-24 18:40:18,/p/DBrQwucgZoQ/liked_by/,Sponsored,hubspot,no time,3,no comments,Learn how to connect effortlessly with your ideal audience using LinkedIn Ads in HubSpot.
11-02-24 18:40:24,/p/DBPIELCo8oU/,not sponsored,kookwithkhadija,2024-10-17T19:21:33.000Z,"219,782",308,The butter chicken of your dreams🧡✨
11-02-24 18:40:32,/p/DBFKFiFSmNo/,not sponsored,artecret.oficial,2024-10-13T22:11:30.000Z,"106,251",432,EFECTO ESFUMADO CON DOS COLORES de pintura látex.
11-02-24 18:40:35,/p/DBrtQMySSXH/,not sponsored,coloradomountaintowns,2024-10-28T21:30:17.000Z,"95,660",436,"Things to do in📍Pagosa Springs, CO ❄️"
11-02-24 18:40:40,/p/C_g-ZfxsEpc/,not sponsored,theculturedparlor,2024-09-05T00:24:53.000Z,"288,042","1,370","The Limelight hedge is a dream✨ plant 2 feet from a fence and 5 feet apart from each other for intimate, timeless"
11-02-24 18:40:45,/p/DB1wkgpsenD/comments/,Sponsored,pialovesyourbiz,no time,256,2,Stop dragging out your branding projects!
11-02-24 18:40:50,/p/DB3hSvpJPjX/,not sponsored,styledbydaisies,2024-11-02T11:36:12.000Z,"27,439",149,DIRTY SANTA
11-02-24 18:40:57,/p/C_TbTs4vzwO/,not sponsored,ran_happy_me,2024-08-30T18:07:56.000Z,"15,361",139,Pull Apart Pepperoni Pizza Bread
11-02-24 18:41:01,/p/DBch0A4S7W_/,not sponsored,edward.martin,2024-10-23T00:01:17.000Z,"485,320",573,From sample to statement! 💚✨
11-02-24 18:41:06,/p/C_iZx1VRFIn/,not sponsored,the_bargainsisters,2024-09-05T13:43:08.000Z,"301,341","43,205",Those pesky gaps between my stove and counter are no longer a problem. 
11-02-24 18:41:11,/p/DBZWLIdMMwu/liked_by/,Sponsored,shopwithgoogle,no time,119,4,Must-get gifts to check off your list: Shop Coach bags & charms to match with Google.
11-02-24 18:41:16,/p/C_aLyB6SZwc/,not sponsored,recipesbyvictoria,2024-09-02T09:06:52.000Z,"1,136,547","2,672","DAY 2: BURGER STYLE LETTUCE WRAP 🍔 with homemade Big Mac sauce. Day 2 of 30 high protein, low calorie recipes. Full"
11-02-24 18:41:16,/p/DAMKwxUyx49/,not sponsored,tcvm_home,2024-09-21T19:20:21.000Z,"1,017,774","4,942",It’s a Work Station; it’s not “Just a sink” !!!
11-02-24 18:41:22,/p/DBjx96Mv_50/,not sponsored,housebeautiful,2024-10-25T19:38:44.000Z,"90,563",322,Don’t let a lack of square footage keep you from becoming the plant parent you’ve always dreamt of being. HB Creator
11-02-24 18:41:25,/p/C-iLpWvOL5y/,not sponsored,shershegrows,2024-08-11T15:08:54.000Z,"1,162,251","4,645","mid-year progress report, indoor garden edition ~🧾👩🏻‍🌾 #i"
11-02-24 18:41:28,Sponsored,no username,no time,no likes,no comments,,
11-02-24 18:41:33,/p/C_794B0ITrb/,not sponsored,laylarobinsondesign,2024-09-15T12:00:55.000Z,"238,818","1,554",Creating a flower panel is like painting a picture meadow with everlasting flowers instead of paints. Building up the
11-02-24 18:41:38,/p/DB1uodHCg78/,not sponsored,inspirationation00,2024-11-01T18:53:19.000Z,"56,172",67,Stop blaming
11-02-24 18:41:45,/p/C_X0HkduQ3W/,not sponsored,ashvinharrisonart,2024-09-01T11:02:33.000Z,"2,135,628","20,629",How much is this artwork worth? 🤔 
11-02-24 18:41:45,/p/DBE9lCeAc9t/,not sponsored,joandbart,2024-10-13T20:31:40.000Z,"214,312",710,Veggieeees 🤤
11-02-24 18:41:49,Sponsored,mikesievert,no time,"525,266",45,@TMobile’s Project 10Million is our initiative to help bridge the digital divide by providing the connectivity students,
11-02-24 18:41:54,/p/DB0-NLNSB-e/,not sponsored,art_serena_,2024-11-01T11:50:00.000Z,"19,776",115,💜+💚+💜 #painting #아크릴화 #acrylicpainting
11-02-24 18:42:00,/p/DBty0a6J5Uw/,not sponsored,zrod94,2024-10-29T16:59:11.000Z,"116,365","1,254",Osso buco
11-02-24 18:42:03,/p/DA9nkG0ygzU/,not sponsored,voyageswithval,2024-10-11T00:04:21.000Z,"530,258","6,083",Send this to the person you want to have coffee in an Alaskan yurt with☕️
11-02-24 18:42:10,/p/DBOjtkzPSc_/,not sponsored,accentwalldesigns,2024-10-17T13:54:33.000Z,"485,135","1,282","You asked!  We answered!  But seriously…who still has a DVD player, and why are people still using cable boxes?"
11-02-24 18:42:15,/p/C_yZBYqPS5M/liked_by/,Sponsored,tictacusa,no time,329,39,Tic Tac
11-02-24 18:42:20,/p/DBeJSPxoX7_/,not sponsored,giallolovesitaly,2024-10-23T15:05:25.000Z,"100,740","1,144",🤟New series for your special occasions! Not sure what to prepare for Thanksgiving or Christmas? We've got you covered
11-02-24 18:42:26,/p/C-gGjxGt9ef/,not sponsored,ogretmen.baba,2024-08-10T19:45:30.000Z,"439,695",555,Okul öncesi ve ilkokula yeni başlayan çocuklarımız için saymanın temel ilkelerini ve harf farkındalığını
11-02-24 18:42:29,/p/DBzx_yJpv4r/,not sponsored,jenneatsgoood,2024-11-01T00:44:56.000Z,"8,514","3,425","this one-pan butternut squash, chicken, & rice bake has my heart and always will as a butternut squash girlie 🫶🍂🧡 g"
