time collected,id,sponsored,username,time,likes,comments,description
11-02-24 00:01:17,/p/DA6Fy3vufph/,not sponsored,adventure_newengland,2024-10-09T15:32:27.000Z,"1,799",29,Follow for more New England content🙂
11-02-24 00:01:23,/p/DBcw8QKIDW7/,not sponsored,vikalsen_7500,2024-10-23T02:12:53.000Z,"4,879",65,Haircut #vikalsen7500
11-02-24 00:01:30,/p/DBmAK1QtY3c/,not sponsored,parkett.at,2024-10-26T16:19:47.000Z,"4,847",35,Vom kalten Beton zur warmen Holzstiege. Oder Betonstiege mit Parkett verkleiden. #parkettpro
11-02-24 00:01:34,/p/DAWCpPKgMZu/liked_by/,Sponsored,williamjamescollege,no time,no likes,no comments,William James College—50 years of leading change in mental health. Preparing professionals for community care.
11-02-24 00:01:41,/p/DBCQ4O-vGtV/,not sponsored,sesamyoil,2024-10-12T19:16:11.000Z,"1,338",18,✨NEW Asian Dessert Spot 🍧🧇🍨 ✨@
11-02-24 00:01:49,/p/DBeRV-mPrIC/,not sponsored,matilda_soderlund,2024-10-23T16:14:51.000Z,"4,659",36,"Yosemite ⛰️ It’s hard to describe the feeling looking up at El Capitan. So much climbing history. And yeah, it looks"
11-02-24 00:01:49,/p/DBdR1JctgAZ/,not sponsored,lezzetin_sevgisi,2024-10-23T07:02:29.000Z,"21,478",395,🍫Kesfetimi salmayan pastayı çocuklarımın istegi üzerine denedim
11-02-24 00:01:56,/p/DBrfmvNyUqD/,not sponsored,connectiveclimbing,2024-10-28T19:31:18.000Z,"1,837",13,Some climbers are genetically blessed with good skin! @natalia_grossman said she’s never bled from her finger tips
11-02-24 00:02:00,/p/C_1iLK4yEFo/,not sponsored,thejourneyest2016,2024-09-13T00:09:13.000Z,"17,918",124,This is for all my east coast people who are looking to do an epic adventure in the Northeast. Fall is literally right
11-02-24 00:02:07,Sponsored,empress1908gin,no time,15,no comments,"Delicious cocktails with Empress 1908 Elderflower Rose Gin await 🌹 Click to find the recipe for the Empress First Word, ",
11-02-24 00:02:15,/p/DBnPav7yvs4/,not sponsored,mooho.k,2024-10-27T03:51:12.000Z,"1,461",2,#더클라임일산 저번에 해본 회색 빼고 나머지✅🐯 다 바뀐줄 알았네 실수;;; 다음엔 잘보고 가야지 😅
11-02-24 00:02:21,/p/DBc-xu8vaYB/,not sponsored,chaman_verma7453,2024-10-23T04:17:09.000Z,"54,237",626,Hare Ram Hare Ram 🚩😍🔥 #chaman_verma7453 .
11-02-24 00:02:27,/p/DAT35U5yaDS/,not sponsored,adventure_newengland,2024-09-24T18:49:43.000Z,"16,317",233,"📍Lake Champlain Causeway, Vermont"
11-02-24 00:02:32,/p/DBmvmrjSMfX/,not sponsored,barstoolsports,2024-10-26T23:13:40.000Z,"2,248,609","3,819",Buddy had to hitchhike to make it back @bussinwtb
11-02-24 00:02:39,/p/DBdG03bytE0/,not sponsored,fit_arshia,2024-10-23T05:24:59.000Z,"34,343",362,Thank you so much for 40million views 
11-02-24 00:02:43,/p/DByd4vCS5YG/,not sponsored,takuwoodcraft,2024-10-31T12:32:03.000Z,"21,406",172,Japanese Joinery - Kane
11-02-24 00:02:49,/p/DB05DiINAKc/,not sponsored,nomura_shinichiro,2024-11-01T11:05:09.000Z,"1,603",2,Alphane V17 #session4
11-02-24 00:02:55,Sponsored,hotelsdotcom,no time,"12,522",no comments,Hotels.com's Perfect Somewheres '24,
11-02-24 00:02:59,/p/DBz5AuSSYAK/,not sponsored,bouldnoobs,2024-11-01T01:45:32.000Z,200,3,Week long break from climbing/any exercise or rehab even bc I was overseas and then got sick after 🤒🤢 but ok getting
11-02-24 00:03:04,/p/C_qSCotOfxa/,not sponsored,afterhoursclimbing,2024-09-08T15:10:57.000Z,"77,952",181,Climb sesh ❌ Yap sesh ✅
11-02-24 00:03:08,/p/DAA8cYtyUsY/,not sponsored,strong_kibeom,2024-09-17T10:25:44.000Z,113,no comments,John Wick Mode☠️
11-02-24 00:03:15,/p/DAXtlF6IqFQ/,not sponsored,cozyclimb,2024-09-26T06:35:58.000Z,"2,601",3,"When you unexpectedly fall / slip from Slab Climbs, it really be like that sometimes it defo gets the heart and"
11-02-24 00:03:22,/p/DBJf-e-sUrg/,not sponsored,makebostonhome,2024-10-15T14:42:31.000Z,"2,971",39,send to your walking pals 😏
11-02-24 00:03:26,Sponsored,disneyanimation,no time,"1,006",no comments,"Get your tickets now for Disney's #Moana2, only in theaters November 27 ⛵️",
11-02-24 00:03:33,/p/C-6d06hROVa/,not sponsored,bucketlistboston,2024-08-21T01:31:00.000Z,"6,425",73,"#2014 you have to check out the secret coffee shop nestled on the 2nd floor of sneaker & streetwear store, @cncpts,"
11-02-24 00:03:40,/p/DB1QmlKJc9L/,not sponsored,boston.history,2024-11-01T14:30:00.000Z,811,16,Harvard and Comm in Allston (1980s)
11-02-24 00:03:45,/p/C_lNsrdukq3/,not sponsored,found.boston,2024-09-06T15:57:58.000Z,"4,259",16,"Where to visit in Cambridge, MA this weekend! Every Saturday, Columbia St in Central Square turns into a pedestrian"
11-02-24 00:03:50,/p/DBctqGMoG7d/,not sponsored,vikalsen_7500,2024-10-23T01:44:40.000Z,"24,104",289,Haircut #vikalsen7500
11-02-24 00:03:50,/p/C_J33elMo2D/,not sponsored,cornersofboston,2024-08-27T01:05:09.000Z,"12,741",55,"(AD) New Restaurant in 📍Boston, Ma - @folioboston within the @bostonathenaeum "
11-02-24 00:03:55,Sponsored,tamborines_,no time,15,no comments,¡El auténtico sabor de Tamborines ha llegado a USA! 🇺🇸,
11-02-24 00:03:59,/p/DBdGWyvPdbv/,not sponsored,manishaluminumglass,2024-10-23T05:54:01.000Z,"2,988",32,
11-02-24 00:04:05,/p/DBgCA7cN_mx/,not sponsored,nomura_shinichiro,2024-10-24T08:39:23.000Z,"4,316",13,Alphane V17 #session1
11-02-24 00:04:12,/p/C-32LFisz4X/,not sponsored,cornersofboston,2024-08-20T01:04:18.000Z,"5,940",33,"Boston Food Guide: 📍NewBury Street Boston, Ma "
11-02-24 00:04:18,/p/DB1FOixqu9d/,not sponsored,choibinuu,2024-11-01T12:59:53.000Z,"5,283",7,"Just a little reminder that I am right here, yapping away🐱🗣️집"
11-02-24 00:04:23,/p/DBdMQF6xOLk/,not sponsored,horseshoehaven15,2024-10-23T06:11:44.000Z,"6,097",53,#horse #animalwelfare #asmr #farriersoftiktok #horseshoe #farrier #satisfying #hoof #care
11-02-24 00:04:29,/p/DBZhOTxJVfX/,not sponsored,foodnetwork,2024-10-21T19:58:20.000Z,"29,394",267,How satisfying is that sizzle of homemade chili oil?! 😍 Trust us – you’re going to want a jar of @meilin21’s chili oil
11-02-24 00:04:37,/p/C-8abglgMtF/comments/,Sponsored,disneystudios,no time,"90,130",130,"Experience the epic story of how an orphan became a King. Mufasa: The Lion King, only in theaters December 20."
11-02-24 00:04:40,/p/DBcvrGoS1dE/,not sponsored,hungryfever,2024-10-23T02:16:59.000Z,"3,069",26,"⭐️ BAKSO BINTANG ASIA ⭐️ Baru masuk area Cihapit Bandung, nemu lagi yang baru disana. Baru jam 10an loh, uda banyak yang"
11-02-24 00:04:44,/p/DBP6lCdtdIG/,not sponsored,angiescarthjohnson,2024-10-18T02:26:34.000Z,"3,951",10,My first time in Croatia ..EVER 💁🏻‍♀️🤍😮‍💨No.
11-02-24 00:04:44,/p/DBALa6xtpp4/,not sponsored,hib_tour_spb,2024-10-11T23:47:57.000Z,"13,617",181,Что входит в туры:⠀⠀⠀⠀⠀
11-02-24 00:04:50,/p/C-WLLaBsc4F/,not sponsored,katrina_lifts_,2024-08-06T23:13:08.000Z,43,no comments,A humbling experience 😆 #bouldering #rockclimbing #climbing #gym
11-02-24 00:04:56,/p/DBcwk48ygvS/,not sponsored,fieldsfruity,2024-10-23T02:10:07.000Z,"52,463",457,Fruit Cutting 🍉🍊🍓 #f
11-02-24 00:05:00,Sponsored,peabodyessex,no time,no likes,no comments,Art > Artificial. Choose real experiences. Feel real reactions. Escape the algorithm at PEM.,
11-02-24 00:05:08,/p/DBtc0veyIYt/,not sponsored,hoseok_lee93,2024-10-29T13:43:47.000Z,"2,135",22,why is it raining so much in November? and why does it always have to be over the weekends? K-weather sucks
11-02-24 00:05:15,/p/DAPcp4IRsK2/,not sponsored,thebostoncal,2024-09-23T01:35:53.000Z,"6,926",13,"After dark museum nights, anyone? We rounded up 10 late-night museum parties coming to Boston this fall so you don’t"
