time collected,id,sponsored,username,time,likes,comments,description
11-01-24 16:18:09,/p/DBGUAKXSCJX/,not sponsored,mia._.abra,2024-10-14T09:00:33.000Z,"85,245",352,friendship trust and pixie dust :)
11-01-24 16:18:17,/p/C9w21Q9NXD8/liked_by/,Sponsored,instantly.ai,no time,"26,000","1,138",Tired of paying for low-quality leads?
11-01-24 16:18:20,/p/C-9-hFzSWAD/,not sponsored,mikontherocks,2024-08-22T10:14:46.000Z,"17,181",31,Slipping on blochaus purples are my favorite pastime 
11-01-24 16:18:27,/p/DBY9zBKPG1y/,not sponsored,megannicoleclimbs,2024-10-21T14:51:09.000Z,"3,937",38,I guess I’ll ride this high for a lil bit 😎 
11-01-24 16:18:34,/p/DByeE87vgH6/,not sponsored,ilikebigbuttress,2024-10-31T12:30:56.000Z,"1,062",5,Pitch 5 of a lot. Watkins has some really beautiful and fun climbing on it!
11-01-24 16:18:41,/p/DBUPBYlSSCK/,not sponsored,sara.sendedition,2024-10-19T18:43:22.000Z,"2,086",20,How to safely fall at the climbing gym (as safe as you can be) #climbing
11-01-24 16:18:49,/p/DBqaQqot08C/,not sponsored,ryu____1,2024-10-28T09:23:39.000Z,"5,239",14,Alphane #Session2
11-01-24 16:18:53,Sponsored,amctheatres,no time,"1,974",no comments,"The truth has a way of revealing itself… From legendary filmmaker Clint Eastwood, comes Juror #2. Only in theatres. Get",
11-01-24 16:18:53,/p/DBjE7gIJVas/,not sponsored,sbmowing,2024-10-25T13:05:34.000Z,"40,867",727,NOBODY knows what HAPPENED to the owner of this house #mowing #edging #cleanup #asmr #satisfying #sbmowing #cleaning
11-01-24 16:18:59,/p/DBCOPBEOWI4/,not sponsored,ichiclimb,2024-10-12T18:48:57.000Z,"2,125",13,Rodellar climbing festival 🫡
11-01-24 16:19:03,/p/DB1oiHEOFWV/,not sponsored,socialbirdne1,2024-10-27T11:30:00.000Z,"20,975",57,There are two kinds of people as November approaches... and we all know which one we are 🎅🏻❄️
11-01-24 16:19:08,/p/DBQgz16uNfP/,not sponsored,genofoto,2024-10-18T08:00:00.000Z,899,14,Nice clean trad prov. anchor.
11-01-24 16:19:13,/p/DBt7nUiNWOa/,not sponsored,epictvclimbing,2024-10-29T18:15:28.000Z,"1,034",2,The ULTIMATE slab climb… 
11-01-24 16:19:19,Sponsored,sephora,no time,no likes,no comments,Carolina Herrera Good Girl Collection Mini Perfume Trio Set,
11-01-24 16:19:24,/p/DBGKYIHu-RJ/,not sponsored,petewhittaker01,2024-10-14T07:32:12.000Z,"5,117",14,"My favourite pitch from Mirror Wall was this finger 7b+ crack headwall. Not the hardest by any means, but for me the"
11-01-24 16:19:30,/p/DA8s18ixDAs/,not sponsored,killingtonmtn,2024-10-10T15:22:52.000Z,"20,399",192,The first snow has fallen! Soon enough we’ll be making the journey to the good stuff⛷️🏂
11-01-24 16:19:37,/p/DBMhzWVvhOC/,not sponsored,louised_ceramics,2024-10-16T18:52:21.000Z,39,no comments,Yall need a color pick me up? Bec i do 🫠 if yes scroll to the end and lemme know how you feel by voting below🩵
11-01-24 16:19:45,/p/DBj6ZRbgxAu/liked_by/,Sponsored,hellosunshine,no time,252,9,#ChaseInkPartner Introducing Sunshine Shopping – where your purchases support female-founded businesses. It’s more than
11-01-24 16:19:49,/p/DBd_6D3yBF2/,not sponsored,dynojoah,2024-10-23T13:42:30.000Z,"1,152",22,#킨디클라이밍 
11-01-24 16:19:49,/p/C__R23QSuUD/,not sponsored,blueblairyfitness,2024-09-16T18:54:22.000Z,11,no comments,🥲🥲🥲#
11-01-24 16:19:57,/p/DAWKJWqucWY/,not sponsored,thevikingclimb,2024-09-25T16:11:19.000Z,"3,794",28,"Theres of course many reason of why you could be falling: band technique, no tension, weak fingers, no power, you don’t"
11-01-24 16:20:04,/p/DBlzc85yTQg/,not sponsored,rachdoingherbest,2024-10-26T14:30:48.000Z,"2,590",32,Pushing my body to the limit 🫡
11-01-24 16:20:09,/p/DBwFKCivX4g/,not sponsored,jin_mun_,2024-10-30T14:14:42.000Z,485,7,⚫️(4/5) 🟤(9/10)
11-01-24 16:20:15,/p/C9xytsagJFr/liked_by/,Sponsored,feals,no time,"16,792","1,575","✅ No measuring, no guessing, no worries."
11-01-24 16:20:22,/p/DBdH9O-SMCh/,not sponsored,fieldsfruity,2024-10-23T05:34:21.000Z,"4,771",61,Watermelon Cutting 🍉🍉🍉🍉 #fr
11-01-24 16:20:28,/p/DBODuMGNhBC/,not sponsored,pie.vidi,2024-10-17T09:07:59.000Z,"1,033",4,"Currently struggling with bad conditions on Tribe, crazy how this thing feels totally doable and next try can’t even"
11-01-24 16:20:34,/p/C_oA6yQNzwE/,not sponsored,climb_able_,2024-09-07T18:00:00.000Z,"20,476",57,Brooke Raboutou 🇺🇸 SPLASH 💦A
11-01-24 16:20:40,/p/C_2u8bDMJL6/,not sponsored,sixthtone,2024-09-13T11:13:47.000Z,"81,761",486,Two-Year-Old Climbing Prodigy Astounds Netizens
11-01-24 16:20:48,Sponsored,converse,no time,no likes,no comments,Converse Chuck 70 De Luxe Heel Leather In Black,
11-01-24 16:20:59,/p/DBerjNoyiSJ/,not sponsored,sara.sendedition,2024-10-23T20:04:43.000Z,"11,020",32,How to ise your legs instead of your arms #climbing
11-01-24 16:20:59,/p/DAlhIE4NDpO/,not sponsored,jakub_jedlicka_climbing,2024-10-01T15:16:37.000Z,"35,676",147,When you realize you’re paying for entry but not using everything the climbing gym offers. 🤷🏻‍♂️
11-01-24 16:21:03,/p/DBzv9IQSuTU/,not sponsored,noahsterncoffee,2024-11-01T00:35:10.000Z,156,no comments,Should you put butter in coffee?
11-01-24 16:21:08,/p/DA6IfbaNmgy/,not sponsored,roxana_wienand,2024-10-09T15:25:26.000Z,"10,582",81,Loved this high jump at @boulderhaus_darmstadt 😍
11-01-24 16:21:12,/p/C_qbeUftj3g/,not sponsored,visitbelgium,2024-09-08T16:32:07.000Z,no likes,no comments,Unique climbing church in Belgium 🧗
11-01-24 16:21:18,/p/C-nX7T8A4Si/liked_by/,Sponsored,middlesexfederal,no time,13,no comments,Tip for College Students 🤓
11-01-24 16:21:24,/p/DAgIB-9Nyo3/,not sponsored,jakub_jedlicka_climbing,2024-09-29T13:02:17.000Z,"31,511",223,Every climber has their own trick to save at least a little money! Share yours with us! 🙌
11-01-24 16:21:30,/p/DAWkY8tuHnS/,not sponsored,kimborey.lam,2024-09-25T19:59:18.000Z,"3,924",26,3 months left to send my first v8 🙄
11-01-24 16:21:38,/p/DBi2thotpxn/,not sponsored,v2.in.your.jim,2024-10-25T10:58:40.000Z,"4,877",17,Nah I’d send
