time collected,id,sponsored,username,time,likes,comments,description
11-01-24 10:12:59,/p/DBwaqOpRB2j/,not sponsored,the_solodad,2024-10-30T17:23:54.000Z,"40,900",477,Their reactions at the end makes it all worth it.. 🥹 and it took me almost 2 hours to put together let me know how I
11-01-24 10:13:07,/p/DAZS_HzsQVK/liked_by/,Sponsored,mazdausa,no time,169,no comments,The cabin of the Mazda CX-30 is equipped with intuitive features and essential details to seamlessly become an extension
11-01-24 10:13:15,/p/DB0P572I_rn/,not sponsored,baking_fromsisters,2024-11-01T05:05:35.000Z,17,no comments,#réel #reelsinstagram #surprise #surprisebirthday #surprisevisit #surprisedelivery #surprisevisit❤️ #surprisegift
11-01-24 10:13:24,/p/DBw9PQNR_sm/,not sponsored,yurilamasbella,2024-10-30T22:35:23.000Z,"71,629","2,127",POV: Nick & Hanna from Love is Blind 
11-01-24 10:13:33,/p/DBtSs_OPv7n/,not sponsored,bini._.baking_,2024-10-29T12:15:20.000Z,6,no comments,#밤휘낭시에 🌰
11-01-24 10:13:38,/p/DBwdJZHImEQ/,not sponsored,fuckboyproblem.s,2024-10-30T17:45:06.000Z,"82,810","3,730",Follow (us) @FUCKBOYPROBLEM.S for more viral reels 🍿💚 
11-01-24 10:13:45,Sponsored,skillshare,no time,"4,727",no comments,Thousands of creative classes from beginner to pro. Skillshare is the world’s largest online learning community for,
11-01-24 10:13:45,/p/DBwgCohIy2t/,not sponsored,_baking_heaven_,2024-10-30T18:09:37.000Z,141,5,Hey peeps! 
11-01-24 10:13:55,/p/DBw1eEWhTDe/,not sponsored,mdmotivator,2024-10-30T21:18:20.000Z,"146,850","3,096","“Can I give Pierre $10,000 dollars?” 🥹❤️ @mdmotivator"
11-01-24 10:14:01,/p/DB0QA7GoXAU/,not sponsored,baking_fromsisters,2024-11-01T05:06:32.000Z,11,no comments,#réel #reelsinstagram #surprise #surprisebirthday #surprisevisit #surprisedelivery #surprisevisit❤️ #surprisegift
11-01-24 10:14:09,/p/DBwqrAuuao-/,not sponsored,jackwhitehall,2024-10-30T19:44:08.000Z,"156,176",260,Let’s just say my nickname for her is totally justified once you hear what she has me saved as in her phone…
11-01-24 10:14:15,/p/DAqVC3nMLrD/liked_by/,Sponsored,gbsd_dancers,no time,7,no comments,👋 Natick Parents: Now is the perfect time to give your child the opportunity to build their confidence and creativity!
11-01-24 10:14:20,/p/DBtizB4PAMS/,not sponsored,dalgom_baking,2024-10-29T14:35:59.000Z,20,no comments,#바닐라바스크치즈케이크 🧀 
11-01-24 10:14:31,/p/DBwNWsVpM25/,not sponsored,sallyvonrohan,2024-10-30T15:27:18.000Z,"49,453",172,as requested #girlwiththegreenribbon #thyroid
11-01-24 10:14:39,/p/DBs4_JgvYII/,not sponsored,baking_buddyy,2024-10-29T08:30:38.000Z,"1,610",23,ミ✩
11-01-24 10:14:46,/p/DBwiPUEy1BQ/,not sponsored,lau_ramoso,2024-10-30T18:40:56.000Z,"25,477",210,NASHVILLE! 🤠 Tickets to my Nov 13 show are in my bio or at lauraramoso.com/tour - Nashville is one of the final cities
11-01-24 10:14:51,Sponsored,happilydressed,no time,"8,941",23,I finally did it😅 I’ve started learning how to hand sew!!🪡 ,
11-01-24 10:15:01,/p/DB0QAEfIiPl/,not sponsored,baking_fromsisters,2024-11-01T05:06:25.000Z,7,no comments,#réel #reelsinstagram #surprise #surprisebirthday #surprisevisit #surprisedelivery #surprisevisit❤️ #surprisegift
11-01-24 10:15:16,/p/DBwdu8qP5tt/,not sponsored,dereklipp_,2024-10-30T18:05:16.000Z,"68,087",488,Stealing friends dog #groomers #goldenretriever
11-01-24 10:15:25,/p/DBzCsS6t9Y0/,not sponsored,profit,2024-10-31T17:52:50.000Z,"142,779",169,She is worth $2.6 million today
11-01-24 10:15:30,/p/DBaY1YyMraX/liked_by/,Sponsored,optavia,no time,3,no comments,Transform your weight loss journey.
11-01-24 10:15:30,/p/DBwnYyWRcr_/,not sponsored,pugloulou,2024-10-30T19:14:44.000Z,"886,197","2,452",Presenting you: the PUGRITO 🌯
11-01-24 10:15:35,/p/DBwhv2LyLEw/,not sponsored,coachbalto,2024-10-30T18:25:33.000Z,"14,266",109,@minions themed #BikeBus ride is always the best the week of #halloween. We started it last year because a couple
11-01-24 10:15:43,/p/DBy2m_JId_w/,not sponsored,harveyridesbikes,2024-10-31T16:09:49.000Z,"244,870",682,He didn’t want to be friends with me :(
11-01-24 10:15:43,/p/DBy7Sr1RnA9/,not sponsored,insidehistory,2024-10-31T16:46:13.000Z,"42,159","2,028","Swipe ⬅️ To celebrate Halloween, this boy dressed up as an ‘illusion,’ making it look like his body was cut in half for"
11-01-24 10:15:48,Sponsored,territoryfoods,no time,760,no comments,Use Code TRY25 to get $25 off each of your first 3 orders 🎉,
11-01-24 10:15:54,/p/DBwlz28xKkp/,not sponsored,colbertlateshow,2024-10-30T19:00:00.000Z,"30,533",132,The age-reversal effect in @heremovie was achieved with a winning combination of A.I. and gluing @TomHanks’s ears back. 
11-01-24 10:16:03,/p/DBweNdUiqPI/,not sponsored,pubity,2024-10-30T17:53:37.000Z,"1,171,426","3,798","In 2011, a Nebraska man, David, sought to buy back an 80-acre portion of his family farm that had been separated and"
11-01-24 10:16:10,/p/DBwSUMGPije/,not sponsored,morningbrew,2024-10-30T16:11:26.000Z,"20,577",442,No more Oleato at Starbucks
11-01-24 10:16:19,/p/DBwmGkCt6XU/,not sponsored,firstwefeast,2024-10-30T19:03:05.000Z,"20,055",83,TOMORROW on @hotones... will @jimmyfallon beat the Wings of Death? 💀 Find out @ 11AM ET. 🔥
11-01-24 10:16:28,Sponsored,contempee,no time,"1,359,188",96,Faux flowers that add VALUE 😍,
11-01-24 10:16:36,/p/DBwRRZmRqch/,not sponsored,colbertlateshow,2024-10-30T16:00:00.000Z,"41,131",53,"Meeting Claudia Jessie is like a scene straight out of @bridgertonnetflix — charming, whimsical, and a little chaotic! "
11-01-24 10:16:45,/p/DBwmy_3y_rr/,not sponsored,makeupbygeenahunt,2024-10-30T19:10:33.000Z,"168,641","2,597",Rose Dawson from Titanic makeup 🚢🥀 I had to try this look! 
11-01-24 10:16:54,/p/DBwu_pqxkQ-/,not sponsored,astro.alexandra,2024-10-30T20:21:07.000Z,"312,009","2,629",This is such a good question: where is the crater from the asteroid that killed the dinosaurs? #space #nasa #astronomy
11-01-24 10:17:04,/p/DADuKnfyjut/,not sponsored,verodigm,2024-09-17T23:04:28.000Z,"2,374,959","7,966","By letting go of anger and resentment, we choose to prioritise our peace and growth over the harm that was inflicted"
11-01-24 10:17:13,Sponsored,marshalls,no time,257,no comments,It's not too early to start saving on premium gifts. Being this prepared will be so worth it 😌,
11-01-24 10:17:19,/p/DBzSSC-Olg4/,not sponsored,elburritomonster,2024-10-31T20:10:51.000Z,"20,463",364,Ever find eating pasta out of a bowl a little boring? Why not stick it in a Wellington instead 😋
11-01-24 10:17:26,/p/DBzZQAKJp3a/,not sponsored,cocothemaltesedog,2024-10-31T21:10:12.000Z,"507,578","1,378",These trick-or-treaters are getting out of hand🔪😅🩸•
11-01-24 10:17:26,/p/DBwQCj8oZJO/,not sponsored,englishenjoyed,2024-10-30T15:53:01.000Z,"13,985",120,This word solemnly swears its up to no good. 
11-01-24 10:17:31,/p/DA8wac0JgwC/,not sponsored,hoodclipsofficials,2024-10-10T15:52:56.000Z,"220,657",633,He was not expecting that answer 😂
11-01-24 10:17:41,Sponsored,shellstationsus,no time,"420,576",18,"Take your Fuel Rewards savings to the next level! When you reach Platinum Status, you save even more at the pump. How",
11-01-24 10:17:50,/p/C_8mVgCOTfB/,not sponsored,factsdailyy,2024-09-15T17:53:41.000Z,205,no comments,I’M A SURGEON ☝️
11-01-24 10:17:57,/p/C_5ZMBRg1bh/,not sponsored,tinafriml,2024-09-14T12:00:00.000Z,"86,383",420,"Throwback to shooting this sketch one year ago in deep, deep Bushwick. ☕️ @bkcoffeeshop has now got its own IG! Go"
11-01-24 10:18:05,/p/DBwTg0Ruysj/,not sponsored,fallontonight,2024-10-30T16:24:23.000Z,"29,796",156,Keri Russell teaches Jimmy how to do the floss! #FallonTonight
11-01-24 10:18:13,/p/DBhKWInSTYD/,not sponsored,factsdailyy,2024-10-24T19:12:00.000Z,170,no comments,They don’t movies like this no more 🥲
11-01-24 10:18:22,/p/C_JdmjKM46M/liked_by/,Sponsored,upackmoving,no time,31,2,"Moving long distance? U-Pack offers an easy, affordable way to move. Say goodbye to stress and hello to a smooth"
11-01-24 10:18:32,/p/DAv6kYdy7Jn/,not sponsored,lisamiller.coach,2024-10-05T16:10:00.000Z,"2,258",no comments,I remember the day I realized staying in my unhappy marriage was damaging my children more 
11-01-24 10:18:42,/p/DBwVDc1uUJU/,not sponsored,kellyclarksonshow,2024-10-30T16:34:25.000Z,"11,996",134,Definition of same same but different
11-01-24 10:18:47,/p/DByLyetoO9l/,not sponsored,chrxstopher.hall,2024-10-31T09:52:46.000Z,"54,718",912,we lysm @celinedion that’s the way it is hun
11-01-24 10:18:47,/p/DAHrLCexui-/,not sponsored,misskindinkindergarten,2024-09-20T01:09:11.000Z,"58,501",294,We’re going on a… CATERPILLAR HUNT 🫣🔎🐛To
11-01-24 10:18:57,Sponsored,rimowa,no time,"18,709",no comments,IB Kamara's indispensable companion is the RIMOWA Original Bag. A sleek and meticulously crafted new icon for city,
11-01-24 10:19:03,/p/DAJI6-vusbj/,not sponsored,ivyannemiller,2024-09-20T14:58:29.000Z,"258,760","5,177",🔔FREE ONLINE WORKSHOP🔔
11-01-24 10:19:09,/p/C-QMtzYxx_p/,not sponsored,cuenca.creative,2024-08-04T15:40:47.000Z,"2,130,351","1,018","I’m not sure what was better, the ride or his reaction 😂😍🔥N"
11-01-24 10:19:17,/p/C-0jkOEu7z8/,not sponsored,hunter_prosper,2024-08-18T18:24:05.000Z,"610,345","4,947",Is there someone you STILL think about? We all have a story <3
11-01-24 10:19:24,/p/DBwUmnGuRYI/,not sponsored,itscourtneymichelle,2024-10-30T16:31:31.000Z,"24,850","1,003",The power couple of your nightmares
11-01-24 10:19:33,Sponsored,photobookww,no time,no likes,no comments,Enjoy FREE SHIPPING on personalised photobooks from just $29.99! Start creating with us this 11.11 & let your memories,
11-01-24 10:19:42,/p/C-r3ezyOE5c/,not sponsored,learnwithbryan,2024-08-15T09:27:40.000Z,"41,323",no comments,Who’s ready to @learnwithbryan today? 🙋🏽‍♀️🙋🏽‍♀️ #funfactsoftheday #ilovegeography
11-01-24 10:19:52,/p/DBJ6tzjM7F0/,not sponsored,howmoviesarefilmed,2024-10-15T18:32:51.000Z,"66,379",273,Follow us (@howmoviesarefilmed) to watch how movies are filmed 🎬
11-01-24 10:19:59,/p/DBwiPbzPZaQ/,not sponsored,drmaryclaire,2024-10-30T18:30:53.000Z,"401,798","7,540",If this woman presented with severe hot flashes to her clinician - she would most likely not be offered the gold
11-01-24 10:19:59,/p/DBzRgh0qmaF/,not sponsored,dudedad,2024-10-31T20:00:52.000Z,"17,454",164,Do you think they've turned 10 yet?
11-01-24 10:20:07,Sponsored,russianmath,no time,93,no comments,"Our math curriculum builds knowledge and confidence, preparing your child for life's challenges. Enroll today and watch",
11-01-24 10:20:13,/p/C-16OZ5yQVA/,not sponsored,_______bagel_______,2024-08-19T07:00:00.000Z,"51,545",155,I love this show
11-01-24 10:20:23,/p/DArWaNAJADl/,not sponsored,drpatrickflynn,2024-10-03T21:38:59.000Z,"528,411","7,100",You deserve it and need it !!!
